Latin name ,Island,Sex,Sampling Date,W (g),FL (cm),TL (cm)
Sparisoma aurofrenatum,MARTINIQUE,M,8/24/22,116,18.5,19
Sparisoma aurofrenatum,MARTINIQUE,M,8/24/22,118.5,18.5,18.5
Sparisoma aurofrenatum,MARTINIQUE,F,8/26/22,87,17,17
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,83.5,16.5,16.5
Sparisoma aurofrenatum,MARTINIQUE,F,8/26/22,100,17,17.5
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,92.5,17,17.5
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,99.5,17.5,18
Sparisoma aurofrenatum,MARTINIQUE,I,8/26/22,135.5,19.5,19.5
Sparisoma aurofrenatum,MARTINIQUE,F,8/26/22,99.5,17.5,17.5
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,71,16,16
Sparisoma aurofrenatum,MARTINIQUE,F,8/26/22,93,17,17
Sparisoma aurofrenatum,MARTINIQUE,F,8/26/22,77,16.5,16.5
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,113,18,18.5
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,93,17,17
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,120,18.5,19
Sparisoma aurofrenatum,MARTINIQUE,F,8/26/22,91,16.5,16.5
Sparisoma aurofrenatum,MARTINIQUE,I,8/26/22,83,16,16.5
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,114,17.5,18.5
Sparisoma aurofrenatum,MARTINIQUE,F,8/26/22,105.5,17,17.5
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,115,18.5,19
Sparisoma aurofrenatum,MARTINIQUE,F,8/26/22,77,16.5,16.5
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,113,18,18.5
Sparisoma aurofrenatum,MARTINIQUE,F,8/26/22,87,16.5,17
Sparisoma aurofrenatum,MARTINIQUE,F,8/26/22,97.5,17,17
Sparisoma aurofrenatum,MARTINIQUE,F,8/26/22,75,15.5,15.5
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,98.5,17.5,17.5
Sparisoma aurofrenatum,MARTINIQUE,F,8/26/22,96,17.5,17.5
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,161.5,21,21.5
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,117,18.5,19
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,113.5,18,18.5
Sparisoma aurofrenatum,MARTINIQUE,F,8/26/22,77.5,15.5,15.5
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,102,17.5,18
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,112,18,19
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,95.5,17.5,18
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,84.5,17,17
Sparisoma aurofrenatum,MARTINIQUE,I,8/26/22,88.5,16.5,17
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,98.5,17.5,18
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,97,17,17.5
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,92.5,17,17
Sparisoma aurofrenatum,MARTINIQUE,F,8/26/22,88,16.5,16.5
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,86.5,16.5,17
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,125.5,19,19.5
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,80,16,16.5
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,103,17.5,18
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,105,18,18.5
Sparisoma aurofrenatum,MARTINIQUE,F,8/26/22,86.5,16.5,17
Sparisoma aurofrenatum,MARTINIQUE,I,8/26/22,74,16,16
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,89,17.5,18
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,81,16,16.5
Sparisoma aurofrenatum,MARTINIQUE,F,8/26/22,82.5,16,16.5
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,80.5,16.5,16.5
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,111,18,18
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,111,18,18.5
Sparisoma aurofrenatum,MARTINIQUE,M,8/26/22,119,18,18.5
Sparisoma aurofrenatum,MARTINIQUE,I,8/26/22,97.5,17,17.5
Sparisoma aurofrenatum,MARTINIQUE,F,8/30/22,127,19,19.5
Sparisoma aurofrenatum,MARTINIQUE,M,8/30/22,192.5,21.5,22.5
Sparisoma aurofrenatum,MARTINIQUE,M,8/30/22,181,21,22
Sparisoma aurofrenatum,MARTINIQUE,F,8/30/22,65,15.5,15.5
Sparisoma aurofrenatum,MARTINIQUE,F,8/30/22,107,18.5,18.5
Sparisoma aurofrenatum,MARTINIQUE,F,8/30/22,84.5,17,17
Sparisoma aurofrenatum,MARTINIQUE,F,8/30/22,188.5,21,22
Sparisoma aurofrenatum,MARTINIQUE,F,8/30/22,83,16.5,16.5
Sparisoma aurofrenatum,MARTINIQUE,M,8/30/22,187,21,22
Sparisoma aurofrenatum,MARTINIQUE,F,8/30/22,70,16,16
Sparisoma aurofrenatum,MARTINIQUE,I,8/30/22,133.5,19,19.5
Sparisoma aurofrenatum,MARTINIQUE,F,8/30/22,93,17,17
Sparisoma aurofrenatum,MARTINIQUE,F,8/30/22,69.5,15.5,15.5
Sparisoma aurofrenatum,MARTINIQUE,F,8/30/22,108.5,18,18.5
Sparisoma aurofrenatum,MARTINIQUE,F,8/30/22,72.5,15.5,15.5
Sparisoma aurofrenatum,MARTINIQUE,F,8/30/22,136,19.5,19.5
Sparisoma aurofrenatum,MARTINIQUE,F,8/30/22,121.5,19,19.5
Sparisoma aurofrenatum,MARTINIQUE,I,8/30/22,172.5,20.5,21.5
Sparisoma aurofrenatum,MARTINIQUE,F,8/30/22,93,17,17
Sparisoma aurofrenatum,MARTINIQUE,F,8/30/22,73.5,16,16
Sparisoma aurofrenatum,MARTINIQUE,M,8/30/22,112,18.5,19
Sparisoma aurofrenatum,MARTINIQUE,F,8/30/22,91,17,17
Sparisoma aurofrenatum,MARTINIQUE,F,8/30/22,91,17,17
Sparisoma aurofrenatum,MARTINIQUE,F,8/30/22,95.5,17.5,17.5
Sparisoma aurofrenatum,MARTINIQUE,F,8/31/22,60,14.5,15
Sparisoma aurofrenatum,MARTINIQUE,M,8/31/22,130.5,19,19.5
Sparisoma aurofrenatum,MARTINIQUE,M,8/31/22,137,18.5,19.5
Sparisoma aurofrenatum,MARTINIQUE,F,8/31/22,139.5,19,20
Sparisoma aurofrenatum,MARTINIQUE,M,8/31/22,108.5,17.5,18
Sparisoma aurofrenatum,MARTINIQUE,M,8/31/22,153.5,19.5,20.5
Sparisoma aurofrenatum,MARTINIQUE,M,8/31/22,152.5,19.5,21
Sparisoma aurofrenatum,MARTINIQUE,M,8/31/22,137,18.5,19
Sparisoma aurofrenatum,MARTINIQUE,M,8/31/22,137,19,20
Sparisoma aurofrenatum,MARTINIQUE,M,8/31/22,122,18.5,19.5
Sparisoma aurofrenatum,MARTINIQUE,M,8/31/22,121,18,18.5
Sparisoma aurofrenatum,MARTINIQUE,M,8/31/22,137,19.5,20
Sparisoma aurofrenatum,MARTINIQUE,F,8/31/22,82,16,16
Sparisoma aurofrenatum,MARTINIQUE,M,8/31/22,100.5,17.5,18
Sparisoma aurofrenatum,MARTINIQUE,M,8/31/22,75.5,16,16
Sparisoma chrysopterum,GUADELOUPE,F,11/6/21,582.2,29.5,29.5
Sparisoma chrysopterum,GUADELOUPE,F,11/6/21,801.2,33,33
Sparisoma chrysopterum,GUADELOUPE,F,11/6/21,665.7,30.5,30.5
Sparisoma chrysopterum,GUADELOUPE,F,11/7/21,718,32,34.5
Sparisoma chrysopterum,GUADELOUPE,M,11/7/21,394.8,26,29
Sparisoma chrysopterum,GUADELOUPE,M,11/7/21,532.1,29,32
Sparisoma chrysopterum,GUADELOUPE,F,11/7/21,495.4,29,31
Sparisoma chrysopterum,GUADELOUPE,M,11/7/21,362.2,25.5,28
Sparisoma chrysopterum,GUADELOUPE,F,11/7/21,416,27.5,29.5
Sparisoma chrysopterum,GUADELOUPE,M,11/7/21,414.1,27,29.5
Sparisoma chrysopterum,GUADELOUPE,F,11/7/21,271.4,24,25.5
Sparisoma chrysopterum,GUADELOUPE,M,11/7/21,492.8,28.5,32
Sparisoma chrysopterum,GUADELOUPE,M,11/7/21,443.3,27.5,31
Sparisoma chrysopterum,GUADELOUPE,F,11/7/21,676,31.5,34.5
Sparisoma chrysopterum,GUADELOUPE,M,11/7/21,396.6,26.5,29
Sparisoma chrysopterum,GUADELOUPE,M,11/7/21,339.7,25.5,28
Sparisoma chrysopterum,GUADELOUPE,M,11/7/21,492.6,27.5,31
Sparisoma chrysopterum,GUADELOUPE,M,11/7/21,446.8,27.5,30.5
Sparisoma chrysopterum,GUADELOUPE,M,11/7/21,402.3,26.5,29
Sparisoma chrysopterum,GUADELOUPE,M,11/7/21,468.8,28.5,31.5
Sparisoma chrysopterum,GUADELOUPE,M,11/7/21,418.1,27,30.5
Sparisoma chrysopterum,GUADELOUPE,M,11/7/21,457.4,28,31
Sparisoma chrysopterum,GUADELOUPE,M,11/7/21,440,27.5,30
